ITEM_SID,STYLE_SID,SET,ATTR,Band,Color,Cup,Special
1.77762809495191e+18,1.77762808898918e+18,,,,,,
1.7776280949733e+18,1.77762808898918e+18,,,,,,
1.77762809515545e+18,1.77762808898918e+18,,,,,,
1.77762809543017e+18,1.77762808898918e+18,,,,,,
1.77762809587356e+18,1.77762808898918e+18,,,,,,
1.77762808898918e+18,1.77762808898918e+18,,,,,,
1.77762812279975e+18,1.77762812301027e+18,,,,,,
1.77762812295388e+18,1.77762812301027e+18,,,,,,
1.7776281232412e+18,1.77762812301027e+18,,,,,,
1.77762812411115e+18,1.77762812301027e+18,,,,,,
1.77762812491139e+18,1.77762812301027e+18,,,,,,
1.77762812624952e+18,1.77762812301027e+18,,,,,,
1.77762812687727e+18,1.77762812301027e+18,,,,,,
1.77762812301027e+18,1.77762812301027e+18,,,,,,
1.7776281246614e+18,1.77762812322939e+18,,,,,,
1.77762812640516e+18,1.77762812322939e+18,,,,,,
1.77762812322939e+18,1.77762812322939e+18,,,,,,
1.77762813782831e+18,1.77762813753404e+18,,,,,,
1.7776281396421e+18,1.77762813753404e+18,,,,,,
1.77762813753404e+18,1.77762813753404e+18,,,,,,
1.77762816158061e+18,1.77762816157851e+18,,,,,,
1.77762816170243e+18,1.77762816157851e+18,,,,,,
1.77762816187436e+18,1.77762816157851e+18,,,,,,
1.77762816285035e+18,1.77762816157851e+18,,,,,,
1.77762816328883e+18,1.77762816157851e+18,,,,,,
1.7776281633456e+18,1.77762816157851e+18,,,,,,
1.77762816340648e+18,1.77762816157851e+18,,,,,,
1.77762816396953e+18,1.77762816157851e+18,,,,,,
1.77762816431502e+18,1.77762816157851e+18,,,,,,
1.77762816464232e+18,1.77762816157851e+18,,,,,,
1.7776281651434e+18,1.77762816157851e+18,,,,,,
1.777628165357e+18,1.77762816157851e+18,,,,,,
1.77762816560294e+18,1.77762816157851e+18,,,,,,
1.77762816686599e+18,1.77762816157851e+18,,,,,,
1.77762816757447e+18,1.77762816157851e+18,,,,,,
1.77762816758225e+18,1.77762816157851e+18,,,,,,
1.77762816813467e+18,1.77762816157851e+18,,,,,,
1.77762816844858e+18,1.77762816157851e+18,,,,,,
1.77762816959355e+18,1.77762816157851e+18,,,,,,
1.77762816157851e+18,1.77762816157851e+18,,,,,,
1.77762816726133e+18,1.7776281657149e+18,,,,,,
1.7776281690192e+18,1.7776281657149e+18,,,,,,
1.7776281657149e+18,1.7776281657149e+18,,,,,,
1.77762816642422e+18,1.77762816771083e+18,,,,,,
1.77762816791843e+18,1.77762816771083e+18,,,,,,
1.77762817079088e+18,1.77762816771083e+18,,,,,,
1.77762817374695e+18,1.77762816771083e+18,,,,,,
1.77762817414225e+18,1.77762816771083e+18,,,,,,
1.77762816771083e+18,1.77762816771083e+18,,,,,,
1.77762817051512e+18,1.77762817055737e+18,,,,,,
1.77762817198376e+18,1.77762817055737e+18,,,,,,
1.77762817241319e+18,1.77762817055737e+18,,,,,,
1.77762817055737e+18,1.77762817055737e+18,,,,,,
1.77762818768482e+18,1.77762818758794e+18,,,,,,
1.77762818798919e+18,1.77762818758794e+18,,,,,,
1.77762818911356e+18,1.77762818758794e+18,,,,,,
1.77762819118571e+18,1.77762818758794e+18,,,,,,
1.77762818758794e+18,1.77762818758794e+18,,,,,,
1.77762818765479e+18,1.77762818769078e+18,,,,,,
1.77762818834199e+18,1.77762818769078e+18,,,,,,
1.77762818899318e+18,1.77762818769078e+18,,,,,,
1.77762818769078e+18,1.77762818769078e+18,,,,,,
1.77762819142481e+18,1.77762819093705e+18,,,,,,
1.77762819156537e+18,1.77762819093705e+18,,,,,,
1.77762819156807e+18,1.77762819093705e+18,,,,,,
1.77762819336746e+18,1.77762819093705e+18,,,,,,
1.77762819448695e+18,1.77762819093705e+18,,,,,,
1.77762819530625e+18,1.77762819093705e+18,,,,,,
1.77762819560822e+18,1.77762819093705e+18,,,,,,
1.77762819093705e+18,1.77762819093705e+18,,,,,,
1.77762819393291e+18,1.77762819281607e+18,,,,,,
1.77762819401237e+18,1.77762819281607e+18,,,,,,
1.7776281957342e+18,1.77762819281607e+18,,,,,,
1.77762819281607e+18,1.77762819281607e+18,,,,,,
1.77762821810177e+18,1.77762821775725e+18,,,,,,
1.77762821813895e+18,1.77762821775725e+18,,,,,,
1.77762821876218e+18,1.77762821775725e+18,,,,,,
1.77762821927623e+18,1.77762821775725e+18,,,,,,
1.77762821935055e+18,1.77762821775725e+18,,,,,,
1.77762821967483e+18,1.77762821775725e+18,,,,,,
1.77762821989581e+18,1.77762821775725e+18,,,,,,
1.77762822088396e+18,1.77762821775725e+18,,,,,,
1.7776282216742e+18,1.77762821775725e+18,,,,,,
1.77762822203148e+18,1.77762821775725e+18,,,,,,
1.77762822252165e+18,1.77762821775725e+18,,,,,,
1.77762822272033e+18,1.77762821775725e+18,,,,,,
1.77762822293443e+18,1.77762821775725e+18,,,,,,
1.7776282234241e+18,1.77762821775725e+18,,,,,,
1.77762822380271e+18,1.77762821775725e+18,,,,,,
1.77762822388171e+18,1.77762821775725e+18,,,,,,
1.77762822390592e+18,1.77762821775725e+18,,,,,,
1.7776282243519e+18,1.77762821775725e+18,,,,,,
1.77762822496445e+18,1.77762821775725e+18,,,,,,
1.77762822516082e+18,1.77762821775725e+18,,,,,,
1.77762822525363e+18,1.77762821775725e+18,,,,,,
1.77762822540679e+18,1.77762821775725e+18,,,,,,
1.77762822832166e+18,1.77762821775725e+18,,,,,,
1.77762821775725e+18,1.77762821775725e+18,,,,,,
1.77762822653486e+18,1.77762822674698e+18,,,,,,
1.77762822685746e+18,1.77762822674698e+18,,,,,,
1.77762822720101e+18,1.77762822674698e+18,,,,,,
1.77762822872326e+18,1.77762822674698e+18,,,,,,
1.77762823005036e+18,1.77762822674698e+18,,,,,,
1.77762822674698e+18,1.77762822674698e+18,,,,,,
1.77762823126971e+18,1.77762823065637e+18,,,,,,
1.77762823143352e+18,1.77762823065637e+18,,,,,,
1.77762823173446e+18,1.77762823065637e+18,,,,,,
1.77762823208334e+18,1.77762823065637e+18,,,,,,
1.7776282322201e+18,1.77762823065637e+18,,,,,,
1.77762823228312e+18,1.77762823065637e+18,,,,,,
1.77762823232552e+18,1.77762823065637e+18,,,,,,
1.77762823263231e+18,1.77762823065637e+18,,,,,,
1.77762823272085e+18,1.77762823065637e+18,,,,,,
1.77762823275956e+18,1.77762823065637e+18,,,,,,
1.77762823280474e+18,1.77762823065637e+18,,,,,,
1.77762823295143e+18,1.77762823065637e+18,,,,,,
1.77762823309137e+18,1.77762823065637e+18,,,,,,
1.77762823355701e+18,1.77762823065637e+18,,,,,,
1.77762823065637e+18,1.77762823065637e+18,,,,,,
1.77762823478081e+18,1.7776282347215e+18,,,,,,
1.77762823508726e+18,1.7776282347215e+18,,,,,,
1.77762823509938e+18,1.7776282347215e+18,,,,,,
1.77762823552066e+18,1.7776282347215e+18,,,,,,
1.77762823561415e+18,1.7776282347215e+18,,,,,,
1.77762823593099e+18,1.7776282347215e+18,,,,,,
1.77762823611228e+18,1.7776282347215e+18,,,,,,
1.77762823612517e+18,1.7776282347215e+18,,,,,,
1.77762823640156e+18,1.7776282347215e+18,,,,,,
1.77762823667648e+18,1.7776282347215e+18,,,,,,
1.77762823677178e+18,1.7776282347215e+18,,,,,,
1.77762823694367e+18,1.7776282347215e+18,,,,,,
1.77762823796694e+18,1.7776282347215e+18,,,,,,
1.7776282380418e+18,1.7776282347215e+18,,,,,,
1.77762823881051e+18,1.7776282347215e+18,,,,,,
1.77762823907612e+18,1.7776282347215e+18,,,,,,
1.77762823913772e+18,1.7776282347215e+18,,,,,,
1.77762823940437e+18,1.7776282347215e+18,,,,,,
1.77762823943138e+18,1.7776282347215e+18,,,,,,
1.77762823947649e+18,1.7776282347215e+18,,,,,,
1.77762823963495e+18,1.7776282347215e+18,,,,,,
1.77762824047117e+18,1.7776282347215e+18,,,,,,
1.77762824138477e+18,1.7776282347215e+18,,,,,,
1.7776282414758e+18,1.7776282347215e+18,,,,,,
1.77762824180604e+18,1.7776282347215e+18,,,,,,
1.77762824188995e+18,1.7776282347215e+18,,,,,,
1.777628242797e+18,1.7776282347215e+18,,,,,,
1.77762824283854e+18,1.7776282347215e+18,,,,,,
1.77762824366821e+18,1.7776282347215e+18,,,,,,
1.77762824508366e+18,1.7776282347215e+18,,,,,,
1.77762824597581e+18,1.7776282347215e+18,,,,,,
1.77762824685849e+18,1.7776282347215e+18,,,,,,
1.77762824710713e+18,1.7776282347215e+18,,,,,,
1.7776282347215e+18,1.7776282347215e+18,,,,,,
1.77762824331151e+18,1.77762824327692e+18,,,,,,
1.77762824340285e+18,1.77762824327692e+18,,,,,,
1.77762824343633e+18,1.77762824327692e+18,,,,,,
1.77762824372823e+18,1.77762824327692e+18,,,,,,
1.77762824461654e+18,1.77762824327692e+18,,,,,,
1.77762824474477e+18,1.77762824327692e+18,,,,,,
1.77762824599285e+18,1.77762824327692e+18,,,,,,
1.7776282462653e+18,1.77762824327692e+18,,,,,,
1.7776282464937e+18,1.77762824327692e+18,,,,,,
1.77762824762602e+18,1.77762824327692e+18,,,,,,
1.77762824802299e+18,1.77762824327692e+18,,,,,,
1.77762824946887e+18,1.77762824327692e+18,,,,,,
1.77762825109919e+18,1.77762824327692e+18,,,,,,
1.77762824327692e+18,1.77762824327692e+18,,,,,,
1.77762824790479e+18,1.77762824839396e+18,,,,,,
1.77762824850419e+18,1.77762824839396e+18,,,,,,
1.77762826025987e+18,1.77762824839396e+18,,,,,,
1.77762826088439e+18,1.77762824839396e+18,,,,,,
1.77762826159365e+18,1.77762824839396e+18,,,,,,
1.77762826184416e+18,1.77762824839396e+18,,,,,,
1.77762826185539e+18,1.77762824839396e+18,,,,,,
1.777628262598e+18,1.77762824839396e+18,,,,,,
1.77762826261242e+18,1.77762824839396e+18,,,,,,
1.77762826396827e+18,1.77762824839396e+18,,,,,,
1.77762826567259e+18,1.77762824839396e+18,,,,,,
1.77762826859446e+18,1.77762824839396e+18,,,,,,
1.77762824839396e+18,1.77762824839396e+18,,,,,,
1.77762826477029e+18,1.77762826500714e+18,,,,,,
1.77762826582851e+18,1.77762826500714e+18,,,,,,
1.77762826596262e+18,1.77762826500714e+18,,,,,,
1.77762826612035e+18,1.77762826500714e+18,,,,,,
1.77762826657442e+18,1.77762826500714e+18,,,,,,
1.77762826861059e+18,1.77762826500714e+18,,,,,,
1.77762826931289e+18,1.77762826500714e+18,,,,,,
1.77762826945352e+18,1.77762826500714e+18,,,,,,
1.77762827061388e+18,1.77762826500714e+18,,,,,,
1.77762827088084e+18,1.77762826500714e+18,,,,,,
1.77762827138492e+18,1.77762826500714e+18,,,,,,
1.77762827144141e+18,1.77762826500714e+18,,,,,,
1.77762827164313e+18,1.77762826500714e+18,,,,,,
1.7776282718401e+18,1.77762826500714e+18,,,,,,
1.77762827189954e+18,1.77762826500714e+18,,,,,,
1.77762827196288e+18,1.77762826500714e+18,,,,,,
1.77762827260886e+18,1.77762826500714e+18,,,,,,
1.7776282734514e+18,1.77762826500714e+18,,,,,,
1.77762827376659e+18,1.77762826500714e+18,,,,,,
1.77762827397613e+18,1.77762826500714e+18,,,,,,
1.77762827442644e+18,1.77762826500714e+18,,,,,,
1.77762827500022e+18,1.77762826500714e+18,,,,,,
1.77762827595619e+18,1.77762826500714e+18,,,,,,
1.77762827648796e+18,1.77762826500714e+18,,,,,,
1.7776282765405e+18,1.77762826500714e+18,,,,,,
1.77762827727367e+18,1.77762826500714e+18,,,,,,
1.77762827829837e+18,1.77762826500714e+18,,,,,,
1.77762827846082e+18,1.77762826500714e+18,,,,,,
1.77762827898646e+18,1.77762826500714e+18,,,,,,
1.77762827921011e+18,1.77762826500714e+18,,,,,,
1.77762828002269e+18,1.77762826500714e+18,,,,,,
1.77762826500714e+18,1.77762826500714e+18,,,,,,
1.77762827789619e+18,1.77762827773249e+18,,,,,,
1.77762827825171e+18,1.77762827773249e+18,,,,,,
1.7776282790836e+18,1.77762827773249e+18,,,,,,
1.77762827974542e+18,1.77762827773249e+18,,,,,,
1.77762827981621e+18,1.77762827773249e+18,,,,,,
1.77762828005483e+18,1.77762827773249e+18,,,,,,
1.77762828018645e+18,1.77762827773249e+18,,,,,,
1.77762828089708e+18,1.77762827773249e+18,,,,,,
1.77762828158724e+18,1.77762827773249e+18,,,,,,
1.77762828269693e+18,1.77762827773249e+18,,,,,,
1.77762828283286e+18,1.77762827773249e+18,,,,,,
1.77762828292626e+18,1.77762827773249e+18,,,,,,
1.77762828309836e+18,1.77762827773249e+18,,,,,,
1.7776282835302e+18,1.77762827773249e+18,,,,,,
1.77762828415579e+18,1.77762827773249e+18,,,,,,
1.77762828430014e+18,1.77762827773249e+18,,,,,,
1.77762828447931e+18,1.77762827773249e+18,,,,,,
1.77762828463754e+18,1.77762827773249e+18,,,,,,
1.77762828465263e+18,1.77762827773249e+18,,,,,,
1.77762828506264e+18,1.77762827773249e+18,,,,,,
1.77762828581285e+18,1.77762827773249e+18,,,,,,
1.77762827773249e+18,1.77762827773249e+18,,,,,,
1.77762828330754e+18,1.77762828547835e+18,,,,,,
1.77762828663272e+18,1.77762828547835e+18,,,,,,
1.77762828731415e+18,1.77762828547835e+18,,,,,,
1.77762828738403e+18,1.77762828547835e+18,,,,,,
1.77762828826695e+18,1.77762828547835e+18,,,,,,
1.77762828922983e+18,1.77762828547835e+18,,,,,,
1.77762828547835e+18,1.77762828547835e+18,,,,,,
1.77762828670206e+18,1.77762828639204e+18,,,,,,
1.77762828683855e+18,1.77762828639204e+18,,,,,,
1.77762828700103e+18,1.77762828639204e+18,,,,,,
1.77762828752198e+18,1.77762828639204e+18,,,,,,
1.77762828801741e+18,1.77762828639204e+18,,,,,,
1.77762828838646e+18,1.77762828639204e+18,,,,,,
1.77762828960383e+18,1.77762828639204e+18,,,,,,
1.77762828976486e+18,1.77762828639204e+18,,,,,,
1.77762829074268e+18,1.77762828639204e+18,,,,,,
1.77762829107708e+18,1.77762828639204e+18,,,,,,
1.77762829212882e+18,1.77762828639204e+18,,,,,,
1.77762829223607e+18,1.77762828639204e+18,,,,,,
1.77762829280678e+18,1.77762828639204e+18,,,,,,
1.77762829310143e+18,1.77762828639204e+18,,,,,,
1.77762829344029e+18,1.77762828639204e+18,,,,,,
1.77762829356649e+18,1.77762828639204e+18,,,,,,
1.77762829389575e+18,1.77762828639204e+18,,,,,,
1.77762829404131e+18,1.77762828639204e+18,,,,,,
1.77762828639204e+18,1.77762828639204e+18,,,,,,
1.77762829177614e+18,1.77762829083762e+18,,,,,,
1.77762829229078e+18,1.77762829083762e+18,,,,,,
1.77762829436497e+18,1.77762829083762e+18,,,,,,
1.77762829493436e+18,1.77762829083762e+18,,,,,,
1.77762829502843e+18,1.77762829083762e+18,,,,,,
1.77762829527574e+18,1.77762829083762e+18,,,,,,
1.77762829544396e+18,1.77762829083762e+18,,,,,,
1.77762829564934e+18,1.77762829083762e+18,,,,,,
1.77762829565602e+18,1.77762829083762e+18,,,,,,
1.77762829575821e+18,1.77762829083762e+18,,,,,,
1.77762829598571e+18,1.77762829083762e+18,,,,,,
1.77762829682619e+18,1.77762829083762e+18,,,,,,
1.77762829713607e+18,1.77762829083762e+18,,,,,,
1.77762829731648e+18,1.77762829083762e+18,,,,,,
1.77762829780296e+18,1.77762829083762e+18,,,,,,
1.77762829796771e+18,1.77762829083762e+18,,,,,,
1.77762829838212e+18,1.77762829083762e+18,,,,,,
1.77762830189287e+18,1.77762829083762e+18,,,,,,
1.77762830217742e+18,1.77762829083762e+18,,,,,,
1.77762830273828e+18,1.77762829083762e+18,,,,,,
1.77762829083762e+18,1.77762829083762e+18,,,,,,
1.77762829888174e+18,1.77762829892635e+18,,,,,,
1.77762829954477e+18,1.77762829892635e+18,,,,,,
1.77762830089344e+18,1.77762829892635e+18,,,,,,
1.77762830110451e+18,1.77762829892635e+18,,,,,,
1.77762830111086e+18,1.77762829892635e+18,,,,,,
1.777628301613e+18,1.77762829892635e+18,,,,,,
1.77762830187622e+18,1.77762829892635e+18,,,,,,
1.77762830207598e+18,1.77762829892635e+18,,,,,,
1.77762830243386e+18,1.77762829892635e+18,,,,,,
1.77762830248908e+18,1.77762829892635e+18,,,,,,
1.77762830271257e+18,1.77762829892635e+18,,,,,,
1.77762830413533e+18,1.77762829892635e+18,,,,,,
1.77762830428229e+18,1.77762829892635e+18,,,,,,
1.77762830485701e+18,1.77762829892635e+18,,,,,,
1.77762830492029e+18,1.77762829892635e+18,,,,,,
1.77762830518153e+18,1.77762829892635e+18,,,,,,
1.77762830529424e+18,1.77762829892635e+18,,,,,,
1.77762830582593e+18,1.77762829892635e+18,,,,,,
1.77762830584273e+18,1.77762829892635e+18,,,,,,
1.77762830586502e+18,1.77762829892635e+18,,,,,,
1.77762830594183e+18,1.77762829892635e+18,,,,,,
1.77762830650296e+18,1.77762829892635e+18,,,,,,
1.77762830697317e+18,1.77762829892635e+18,,,,,,
1.77762830715782e+18,1.77762829892635e+18,,,,,,
1.77762830740136e+18,1.77762829892635e+18,,,,,,
1.77762831030829e+18,1.77762829892635e+18,,,,,,
1.77762831118483e+18,1.77762829892635e+18,,,,,,
1.77762831167471e+18,1.77762829892635e+18,,,,,,
1.77762829892635e+18,1.77762829892635e+18,,,,,,
1.77762830750553e+18,1.77762830756587e+18,,,,,,
1.77762830888084e+18,1.77762830756587e+18,,,,,,
1.77762830904091e+18,1.77762830756587e+18,,,,,,
1.77762830907142e+18,1.77762830756587e+18,,,,,,
1.77762830982695e+18,1.77762830756587e+18,,,,,,
1.77762831071759e+18,1.77762830756587e+18,,,,,,
1.77762831139141e+18,1.77762830756587e+18,,,,,,
1.77762830756587e+18,1.77762830756587e+18,,,,,,
1.77762830777577e+18,1.77762830900699e+18,,,,,,
1.77762831148631e+18,1.77762830900699e+18,,,,,,
1.7776283126551e+18,1.77762830900699e+18,,,,,,
1.7776283130083e+18,1.77762830900699e+18,,,,,,
1.77762831334796e+18,1.77762830900699e+18,,,,,,
1.77762831490998e+18,1.77762830900699e+18,,,,,,
1.77762830900699e+18,1.77762830900699e+18,,,,,,
1.77762831215389e+18,1.77762831203311e+18,,,,,,
1.77762831218423e+18,1.77762831203311e+18,,,,,,
1.77762831221989e+18,1.77762831203311e+18,,,,,,
1.77762831433562e+18,1.77762831203311e+18,,,,,,
1.77762831435901e+18,1.77762831203311e+18,,,,,,
1.77762831440435e+18,1.77762831203311e+18,,,,,,
1.77762831454282e+18,1.77762831203311e+18,,,,,,
1.77762831507045e+18,1.77762831203311e+18,,,,,,
1.77762831555826e+18,1.77762831203311e+18,,,,,,
1.77762831630227e+18,1.77762831203311e+18,,,,,,
1.77762831637715e+18,1.77762831203311e+18,,,,,,
1.7776283167157e+18,1.77762831203311e+18,,,,,,
1.77762831678018e+18,1.77762831203311e+18,,,,,,
1.77762831680189e+18,1.77762831203311e+18,,,,,,
1.77762831832711e+18,1.77762831203311e+18,,,,,,
1.77762831921356e+18,1.77762831203311e+18,,,,,,
1.77762831946089e+18,1.77762831203311e+18,,,,,,
1.77762831953475e+18,1.77762831203311e+18,,,,,,
1.77762831987614e+18,1.77762831203311e+18,,,,,,
1.7776283201416e+18,1.77762831203311e+18,,,,,,
1.77762832027092e+18,1.77762831203311e+18,,,,,,
1.77762831203311e+18,1.77762831203311e+18,,,,,,
1.77762831821712e+18,1.77762831692972e+18,,,,,,
1.77762831839738e+18,1.77762831692972e+18,,,,,,
1.77762832101008e+18,1.77762831692972e+18,,,,,,
1.77762832106209e+18,1.77762831692972e+18,,,,,,
1.7776283220245e+18,1.77762831692972e+18,,,,,,
1.77762832272428e+18,1.77762831692972e+18,,,,,,
1.77762832273823e+18,1.77762831692972e+18,,,,,,
1.77762832304755e+18,1.77762831692972e+18,,,,,,
1.77762832307157e+18,1.77762831692972e+18,,,,,,
1.77762832307915e+18,1.77762831692972e+18,,,,,,
1.77762832316085e+18,1.77762831692972e+18,,,,,,
1.77762832329342e+18,1.77762831692972e+18,,,,,,
1.7776283234044e+18,1.77762831692972e+18,,,,,,
1.77762832405461e+18,1.77762831692972e+18,,,,,,
1.77762832421038e+18,1.77762831692972e+18,,,,,,
1.77762832429376e+18,1.77762831692972e+18,,,,,,
1.77762832575891e+18,1.77762831692972e+18,,,,,,
1.77762832582544e+18,1.77762831692972e+18,,,,,,
1.77762832586691e+18,1.77762831692972e+18,,,,,,
1.77762832607712e+18,1.77762831692972e+18,,,,,,
1.77762832672447e+18,1.77762831692972e+18,,,,,,
1.77762832718206e+18,1.77762831692972e+18,,,,,,
1.77762832776186e+18,1.77762831692972e+18,,,,,,
1.77762832799951e+18,1.77762831692972e+18,,,,,,
1.77762831692972e+18,1.77762831692972e+18,,,,,,
1.77762832501877e+18,1.77762832538171e+18,,,,,,
1.77762832552255e+18,1.77762832538171e+18,,,,,,
1.7776283291034e+18,1.77762832538171e+18,,,,,,
1.77762832538171e+18,1.77762832538171e+18,,,,,,
1.77762832910307e+18,1.77762832923203e+18,,,,,,
1.77762832917374e+18,1.77762832923203e+18,,,,,,
1.77762832955945e+18,1.77762832923203e+18,,,,,,
1.77762832960664e+18,1.77762832923203e+18,,,,,,
1.77762832969104e+18,1.77762832923203e+18,,,,,,
1.77762833007423e+18,1.77762832923203e+18,,,,,,
1.77762833173252e+18,1.77762832923203e+18,,,,,,
1.7776283323565e+18,1.77762832923203e+18,,,,,,
1.77762833252656e+18,1.77762832923203e+18,,,,,,
1.77762833269755e+18,1.77762832923203e+18,,,,,,
1.77762833297658e+18,1.77762832923203e+18,,,,,,
1.77762833308592e+18,1.77762832923203e+18,,,,,,
1.77762833371927e+18,1.77762832923203e+18,,,,,,
1.77762833615835e+18,1.77762832923203e+18,,,,,,
1.77762833745986e+18,1.77762832923203e+18,,,,,,
1.77762832923203e+18,1.77762832923203e+18,,,,,,
1.7776283333946e+18,1.77762833363495e+18,,,,,,
1.7776283345139e+18,1.77762833363495e+18,,,,,,
1.7776283348384e+18,1.77762833363495e+18,,,,,,
1.77762833529454e+18,1.77762833363495e+18,,,,,,
1.77762833559439e+18,1.77762833363495e+18,,,,,,
1.77762833585066e+18,1.77762833363495e+18,,,,,,
1.77762833633009e+18,1.77762833363495e+18,,,,,,
1.77762833661485e+18,1.77762833363495e+18,,,,,,
1.77762833687899e+18,1.77762833363495e+18,,,,,,
1.77762833712792e+18,1.77762833363495e+18,,,,,,
1.77762833725733e+18,1.77762833363495e+18,,,,,,
1.77762834141863e+18,1.77762833363495e+18,,,,,,
1.77762833363495e+18,1.77762833363495e+18,,,,,,
1.77762833805242e+18,1.77762833759108e+18,,,,,,
1.7776283390185e+18,1.77762833759108e+18,,,,,,
1.77762833929544e+18,1.77762833759108e+18,,,,,,
1.77762833933089e+18,1.77762833759108e+18,,,,,,
1.77762833948939e+18,1.77762833759108e+18,,,,,,
1.77762833998e+18,1.77762833759108e+18,,,,,,
1.77762834013568e+18,1.77762833759108e+18,,,,,,
1.77762834025825e+18,1.77762833759108e+18,,,,,,
1.77762834041279e+18,1.77762833759108e+18,,,,,,
1.77762834136757e+18,1.77762833759108e+18,,,,,,
1.7776283415469e+18,1.77762833759108e+18,,,,,,
1.77762833759108e+18,1.77762833759108e+18,,,,,,
1.77762833779398e+18,1.7776283415753e+18,,,,,,
1.77762834202365e+18,1.7776283415753e+18,,,,,,
1.7776283423413e+18,1.7776283415753e+18,,,,,,
1.77762834262399e+18,1.7776283415753e+18,,,,,,
1.77762834266093e+18,1.7776283415753e+18,,,,,,
1.77762834288661e+18,1.7776283415753e+18,,,,,,
1.77762834395252e+18,1.7776283415753e+18,,,,,,
1.77762834429485e+18,1.7776283415753e+18,,,,,,
1.77762834458441e+18,1.7776283415753e+18,,,,,,
1.7776283415753e+18,1.7776283415753e+18,,,,,,
1.77762834342149e+18,1.7776283422113e+18,,,,,,
1.77762834435655e+18,1.7776283422113e+18,,,,,,
1.7776283422113e+18,1.7776283422113e+18,,,,,,
1.77762834424049e+18,1.77762834467709e+18,,,,,,
1.77762834467709e+18,1.77762834467709e+18,,,,,,
1.77762836335358e+18,1.77762836339724e+18,,,,,,
1.77762836364257e+18,1.77762836339724e+18,,,,,,
1.77762836378874e+18,1.77762836339724e+18,,,,,,
1.7776283647665e+18,1.77762836339724e+18,,,,,,
1.77762836552434e+18,1.77762836339724e+18,,,,,,
1.77762836559449e+18,1.77762836339724e+18,,,,,,
1.77762836568334e+18,1.77762836339724e+18,,,,,,
1.77762836575981e+18,1.77762836339724e+18,,,,,,
1.77762836995175e+18,1.77762836339724e+18,,,,,,
1.77762837081252e+18,1.77762836339724e+18,,,,,,
1.77762836339724e+18,1.77762836339724e+18,,,,,,
1.77762836837387e+18,1.77762836811229e+18,,,,,,
1.77762836912885e+18,1.77762836811229e+18,,,,,,
1.7776283692061e+18,1.77762836811229e+18,,,,,,
1.77762836961583e+18,1.77762836811229e+18,,,,,,
1.77762837146261e+18,1.77762836811229e+18,,,,,,
1.77762837234112e+18,1.77762836811229e+18,,,,,,
1.77762837243669e+18,1.77762836811229e+18,,,,,,
1.77762837247468e+18,1.77762836811229e+18,,,,,,
1.77762837263553e+18,1.77762836811229e+18,,,,,,
1.77762837453115e+18,1.77762836811229e+18,,,,,,
1.77762837489287e+18,1.77762836811229e+18,,,,,,
1.77762837658867e+18,1.77762836811229e+18,,,,,,
1.77762837667581e+18,1.77762836811229e+18,,,,,,
1.77762837766215e+18,1.77762836811229e+18,,,,,,
1.77762836811229e+18,1.77762836811229e+18,,,,,,
1.77762838161341e+18,1.77762838076973e+18,,,,,,
1.77762838184816e+18,1.77762838076973e+18,,,,,,
1.77762838258509e+18,1.77762838076973e+18,,,,,,
1.77762838330639e+18,1.77762838076973e+18,,,,,,
1.7776283838076e+18,1.77762838076973e+18,,,,,,
1.77762838438573e+18,1.77762838076973e+18,,,,,,
1.77762838603992e+18,1.77762838076973e+18,,,,,,
1.77762838739765e+18,1.77762838076973e+18,,,,,,
1.77762838757555e+18,1.77762838076973e+18,,,,,,
1.77762838763949e+18,1.77762838076973e+18,,,,,,
1.7776283879943e+18,1.77762838076973e+18,,,,,,
1.77762838076973e+18,1.77762838076973e+18,,,,,,
1.77762838912117e+18,1.77762838959382e+18,,,,,,
1.77762838947845e+18,1.77762838959382e+18,,,,,,
1.77762838989157e+18,1.77762838959382e+18,,,,,,
1.7776283899778e+18,1.77762838959382e+18,,,,,,
1.77762839049049e+18,1.77762838959382e+18,,,,,,
1.77762839077758e+18,1.77762838959382e+18,,,,,,
1.77762839185551e+18,1.77762838959382e+18,,,,,,
1.77762839201464e+18,1.77762838959382e+18,,,,,,
1.77762839241048e+18,1.77762838959382e+18,,,,,,
1.77762839289753e+18,1.77762838959382e+18,,,,,,
1.77762839317941e+18,1.77762838959382e+18,,,,,,
1.7776283940597e+18,1.77762838959382e+18,,,,,,
1.77762839418707e+18,1.77762838959382e+18,,,,,,
1.77762839425991e+18,1.77762838959382e+18,,,,,,
1.77762839619767e+18,1.77762838959382e+18,,,,,,
1.77762839669401e+18,1.77762838959382e+18,,,,,,
1.77762838959382e+18,1.77762838959382e+18,,,,,,
1.77762839639621e+18,1.7776283948432e+18,,,,,,
1.7776283963996e+18,1.7776283948432e+18,,,,,,
1.77762839658291e+18,1.7776283948432e+18,,,,,,
1.7776283972931e+18,1.7776283948432e+18,,,,,,
1.77762839799849e+18,1.7776283948432e+18,,,,,,
1.77762839814803e+18,1.7776283948432e+18,,,,,,
1.77762839861466e+18,1.7776283948432e+18,,,,,,
1.77762839892782e+18,1.7776283948432e+18,,,,,,
1.77762839941458e+18,1.7776283948432e+18,,,,,,
1.77762839948126e+18,1.7776283948432e+18,,,,,,
1.77762840029099e+18,1.7776283948432e+18,,,,,,
